Projects - Project UUID__kee,message,assignee,author_login,line,status,resolution,created_at,updated_at,issue_creation_date,issue_update_date,issue_close_date,tags,quick_fix_available
"frontend,A página contém palavras que não são em português: name,,fulano,1,OPEN,,""Oct 10, 2024, 9:19 PM"",""Oct 10, 2024, 9:19 PM"",""Jul 29, 2024, 9:59 AM"",""Oct 10, 2024, 9:19 PM"",,""accessibility,wcag2-a"",false"
"frontend,A página contém palavras que não são em português: name,,fulano,1,OPEN,,""Oct 10, 2024, 9:19 PM"",""Oct 10, 2024, 9:19 PM"",""Jul 29, 2024, 9:59 AM"",""Oct 10, 2024, 9:19 PM"",,""accessibility,wcag2-a"",false"
"frontend,A página contém palavras que não são em português: name,,fulano,1,OPEN,,""Oct 10, 2024, 9:19 PM"",""Oct 10, 2024, 9:19 PM"",""Jul 29, 2024, 9:59 AM"",""Oct 10, 2024, 9:19 PM"",,""accessibility,wcag2-a"",false"
"frontend,A página contém palavras que não são em português: name,,fulano,1,OPEN,,""Oct 10, 2024, 9:19 PM"",""Oct 10, 2024, 9:19 PM"",""Jul 29, 2024, 9:59 AM"",""Oct 10, 2024, 9:19 PM"",,""accessibility,wcag2-a"",false"
"frontend,A página contém palavras que não são em português: name,,fulano,1,OPEN,,""Oct 10, 2024, 9:19 PM"",""Oct 10, 2024, 9:19 PM"",""Jul 29, 2024, 9:59 AM"",""Oct 10, 2024, 9:19 PM"",,""accessibility,wcag2-a"",false"
"frontend,A página contém palavras que não são em português: name,,fulano,1,OPEN,,""Oct 10, 2024, 9:19 PM"",""Oct 10, 2024, 9:19 PM"",""Jul 29, 2024, 9:59 AM"",""Oct 10, 2024, 9:19 PM"",,""accessibility,wcag2-a"",false"
"frontend,A página contém palavras que não são em português: name,,fulano,1,OPEN,,""Oct 10, 2024, 9:19 PM"",""Oct 10, 2024, 9:19 PM"",""Jul 29, 2024, 9:59 AM"",""Oct 10, 2024, 9:19 PM"",,""accessibility,wcag2-a"",false"
"frontend,Add a 'onKeyPress|onKeyDown|onKeyUp' attribute to this <mat-card> tag.,,fulano,4,OPEN,,""Oct 10, 2024, 9:19 PM"",""Oct 10, 2024, 9:19 PM"",""Aug 19, 2024, 7:49 AM"",""Oct 10, 2024, 9:19 PM"",,accessibility,false"
"frontend,A form label must be associated with a control.,,fulano,10,OPEN,,""Oct 10, 2024, 9:19 PM"",""Oct 10, 2024, 9:19 PM"",""Aug 19, 2024, 7:49 AM"",""Oct 10, 2024, 9:19 PM"",,accessibility,false"
"frontend,A form label must be associated with a control.,,fulano,13,OPEN,,""Oct 10, 2024, 9:19 PM"",""Oct 10, 2024, 9:19 PM"",""Aug 19, 2024, 7:49 AM"",""Oct 10, 2024, 9:19 PM"",,accessibility,false"
"frontend,A página contém palavras que não são em português: name,,fulano,1,OPEN,,""Oct 10, 2024, 9:19 PM"",""Oct 10, 2024, 9:19 PM"",""Aug 19, 2024, 7:49 AM"",""Oct 10, 2024, 9:19 PM"",,""accessibility,wcag2-a"",false"
"frontend,A página contém palavras que não são em português: price,,fulano,1,OPEN,,""Oct 10, 2024, 9:19 PM"",""Oct 10, 2024, 9:19 PM"",""Aug 19, 2024, 7:49 AM"",""Oct 10, 2024, 9:19 PM"",,""accessibility,wcag2-a"",false"
"frontend,A página contém palavras que não são em português: name,,fulano,1,OPEN,,""Oct 10, 2024, 9:19 PM"",""Oct 10, 2024, 9:19 PM"",""Aug 19, 2024, 7:49 AM"",""Oct 10, 2024, 9:19 PM"",,""accessibility,wcag2-a"",false"
"frontend,Do not skip level H1.,,fulano,2,OPEN,,""Oct 10, 2024, 9:19 PM"",""Oct 10, 2024, 9:19 PM"",""Jul 29, 2024, 9:59 AM"",""Oct 10, 2024, 9:19 PM"",,accessibility,false"
"frontend,A página contém palavras que não são em português: key,,fulano,1,OPEN,,""Oct 10, 2024, 9:19 PM"",""Oct 10, 2024, 9:19 PM"",""Jul 29, 2024, 9:59 AM"",""Oct 10, 2024, 9:19 PM"",,""accessibility,wcag2-a"",false"
"frontend,A página contém palavras que não são em português: not,,fulano,1,OPEN,,""Oct 10, 2024, 9:19 PM"",""Oct 10, 2024, 9:19 PM"",""Jul 29, 2024, 9:59 AM"",""Oct 10, 2024, 9:19 PM"",,""accessibility,wcag2-a"",false"
"frontend,A página contém palavras que não são em português: support,,fulano,1,OPEN,,""Oct 10, 2024, 9:19 PM"",""Oct 10, 2024, 9:19 PM"",""Jul 29, 2024, 9:59 AM"",""Oct 10, 2024, 9:19 PM"",,""accessibility,wcag2-a"",false"
"frontend,A página contém palavras que não são em português: the,,fulano,1,OPEN,,""Oct 10, 2024, 9:19 PM"",""Oct 10, 2024, 9:19 PM"",""Jul 29, 2024, 9:59 AM"",""Oct 10, 2024, 9:19 PM"",,""accessibility,wcag2-a"",false"
"frontend,A página contém palavras que não são em português: do,,fulano,1,OPEN,,""Oct 10, 2024, 9:19 PM"",""Oct 10, 2024, 9:19 PM"",""Jul 29, 2024, 9:59 AM"",""Oct 10, 2024, 9:19 PM"",,""accessibility,wcag2-a"",false"
"frontend,A página contém palavras que não são em português: a,,fulano,1,OPEN,,""Oct 10, 2024, 9:19 PM"",""Oct 10, 2024, 9:19 PM"",""Jul 29, 2024, 9:59 AM"",""Oct 10, 2024, 9:19 PM"",,""accessibility,wcag2-a"",false"
"frontend,A página contém palavras que não são em português: a,,fulano,1,OPEN,,""Oct 10, 2024, 9:19 PM"",""Oct 10, 2024, 9:19 PM"",""Jul 29, 2024, 9:59 AM"",""Oct 10, 2024, 9:19 PM"",,""accessibility,wcag2-a"",false"
"frontend,""Add an """"id"""" attribute to this input field and associate it with a label."",,fulano,7,OPEN,,""Oct 10, 2024, 9:19 PM"",""Oct 10, 2024, 9:19 PM"",""Aug 5, 2024, 11:50 AM"",""Oct 10, 2024, 9:19 PM"",,""accessibility,wcag2-a"",false"
"frontend,""Add an """"id"""" attribute to this input field and associate it with a label."",,fulano,12,OPEN,,""Oct 10, 2024, 9:19 PM"",""Oct 10, 2024, 9:19 PM"",""Aug 5, 2024, 11:50 AM"",""Oct 10, 2024, 9:19 PM"",,""accessibility,wcag2-a"",false"
"frontend,Do not skip level H1.,,fulano,2,OPEN,,""Oct 10, 2024, 9:19 PM"",""Oct 10, 2024, 9:19 PM"",""Aug 5, 2024, 11:50 AM"",""Oct 10, 2024, 9:19 PM"",,accessibility,false"
"frontend,""Add an """"id"""" attribute to this input field and associate it with a label."",,fulano,7,OPEN,,""Oct 10, 2024, 9:19 PM"",""Oct 10, 2024, 9:19 PM"",""Aug 16, 2024, 11:20 AM"",""Oct 10, 2024, 9:19 PM"",,""accessibility,wcag2-a"",false"
"frontend,""Add an """"id"""" attribute to this input field and associate it with a label."",,fulano,18,OPEN,,""Oct 10, 2024, 9:19 PM"",""Oct 10, 2024, 9:19 PM"",""Aug 16, 2024, 11:20 AM"",""Oct 10, 2024, 9:19 PM"",,""accessibility,wcag2-a"",false"
"frontend,Do not skip level H1.,,fulano,2,OPEN,,""Oct 10, 2024, 9:19 PM"",""Oct 10, 2024, 9:19 PM"",""Aug 16, 2024, 11:20 AM"",""Oct 10, 2024, 9:19 PM"",,accessibility,false"
"frontend,A página contém palavras que não são em português: organization,,fulano,1,OPEN,,""Oct 10, 2024, 9:19 PM"",""Oct 10, 2024, 9:19 PM"",""Jul 29, 2024, 9:59 AM"",""Oct 10, 2024, 9:19 PM"",,""accessibility,wcag2-a"",false"
"frontend,A página contém palavras que não são em português: house,,fulano,1,OPEN,,""Oct 10, 2024, 9:19 PM"",""Oct 10, 2024, 9:19 PM"",""Jul 29, 2024, 9:59 AM"",""Oct 10, 2024, 9:19 PM"",,""accessibility,wcag2-a"",false"
"frontend,A página contém palavras que não são em português: name,,fulano,1,REOPENED,,""Oct 10, 2024, 9:19 PM"",""Oct 24, 2024, 8:56 PM"",""Jul 29, 2024, 9:59 AM"",""Oct 24, 2024, 8:56 PM"",,""accessibility,wcag2-a"",false"
"frontend,A página contém palavras que não são em português: in,,fulano,,CLOSED,FIXED,""Oct 10, 2024, 9:19 PM"",""Oct 25, 2024, 2:08 PM"",""Jul 29, 2024, 9:59 AM"",""Oct 25, 2024, 2:07 PM"",""Oct 25, 2024, 2:07 PM"",""accessibility,wcag2-a"",false"
